,index,Beastmaster,Earthshaker,Morphling,Phantom Lancer,Undying,Bounty Hunter,Earth Spirit,Ogre Magi,Shadow Fiend,Slardar,Faceless Void,Juggernaut,Lion,Tiny,Windranger,Dazzle,Medusa,Spirit Breaker,Venomancer,Abaddon,Nature's Prophet,Ursa,Crystal Maiden,Enigma,Lifestealer,Phoenix,Centaur Warrunner,Templar Assassin,Alchemist,Doom,Treant Protector,Viper,Night Stalker,Witch Doctor,Disruptor,Invoker,Legion Commander,Anti-Mage,Drow Ranger,Luna,Riki,Silencer,Dark Seer,Winter Wyvern,Bane,Lina,Timbersaw,Bristleback,Kunkka,Storm Spirit,Warlock,Nyx Assassin,Spectre,Axe,Slark,Vengeful Spirit,Jakiro,Zeus,Pudge,Naga Siren,Shadow Demon,Tinker,Leshrac,Tusk,Sven,Terrorblade,Magnus,Necrophos,Wraith King,Keeper of the Light,Meepo,Lycan,Clockwerk,Lich,Huskar,Dragon Knight,Io,Queen of Pain,Clinkz,Sniper,Ancient Apparition,Rubick,Ember Spirit,Death Prophet,Troll Warlord,Gyrocopter,Mirana,Omniknight,Razor,Outworld Devourer,Chaos Knight,Tidehunter,Weaver,Phantom Assassin,Techies,Sand King,Bloodseeker,Oracle,Puck,Pugna,Elder Titan,Batrider,Enchantress,Broodmother,Brewmaster,Chen,Skywrath Mage,Visage,Lone Druid,Shadow Shaman
82,Oracle,0.3170780924511316,0.3370180579986199,0.3170780924511316,0.3447131617695161,0.2417721400072068,0.4489285511421449,0.2459062811680185,0.251741115198745,0.4113114048257754,0.4243570473880289,0.600038620774636,0.3747183355187521,0.4478346592618961,0.4127304710028328,0.4542516517264373,0.2938346966629528,0.2021461882430531,0.4005157766877741,0.2816533111504036,0.3447131617695161,0.4097569164866947,0.2315642912150233,0.402410704021837,0.319702515624173,0.3970629712199248,0.3498716798112527,0.3096323506000443,0.2949782935799389,0.3897677343642162,0.3695079563728127,0.2242859443571279,0.3793546556062164,0.383292323033428,0.3805587865183585,0.4545185459035138,0.4290885260805948,0.5022696275729425,0.4080171192238753,0.325040421081337,0.255131773413224,0.2305937932877907,0.3777449221838968,0.3578212405382701,0.3984089129832508,0.3116219921125717,0.44813144015193,0.3793546556062164,0.3788352911467995,0.508428945939082,0.3874647126766948,0.4810271816464765,0.3145150447508847,0.3038335346205102,0.3545940374421491,0.4772992088553904,0.3617504953973278,0.4509442218134438,0.3086978247434548,0.4786961362500334,0.4343546988238709,0.4171354773851977,0.4097569164866947,0.232060678095383,0.4409793170146304,0.3461744754671859,0.2581978582556243,0.4165783661010346,0.2847260813834064,0.2966298567662238,0.2636531475829745,0.5266186485419944,0.299993315138392,0.408001750439952,0.2650543249316847,0.4704918970000326,0.3907078562746876,0.3970629712199248,0.4853613785141031,0.2213452887317629,0.4411810456996274,0.4045043368890976,0.3856851352698475,0.4217096500541492,0.1627877475083369,0.1811918241010821,0.3974582344396337,0.3793275512032211,0.28049048016711,0.3014640099805125,0.1914951274513507,0.2213452887317629,0.3907078562746876,0.3263312745729346,0.4840802052897402,0.5050168346449122,0.4631040849254725,0.3838404689217949,,0.5294071156670428,0.3507486535891948,0.0974605929002489,0.1381200910912131,0.3126737697336583,0.4073945735896699,0.0822189240040568,0.3538011745078488,0.4124545983821873,0.1089745332569237,0.2075101136856449,0.296280263740833
83,Pugna,0.4087865377511576,0.4344990149021871,0.4551356365479486,0.4893645537689348,0.4021518167756969,0.4239022982559518,0.3076896268393823,0.3923393162092459,0.3864635037157024,0.343499088206399,0.4529345699514576,0.4371298413157528,0.4344632350547109,0.4524175377907479,0.4823812584532602,0.4260707017595569,0.3302528025201656,0.3384723974952771,0.3711458304022563,0.3018759668275171,0.5652019122526614,0.2882456512530507,0.3914348713382536,0.321502117676121,0.3401293229385576,0.270419338291165,0.3050123610790954,0.3967938072853936,0.4090761318872019,0.3937279643060311,0.3749736210669247,0.315266281401218,0.3874709230948976,0.3996855261338516,0.3769811559809195,0.4871842452258371,0.4248194789781784,0.4460139819224682,0.3860261849109116,0.4015715692498569,0.3464216368492514,0.3898617017104686,0.2844714924548898,0.4383437979723605,0.3124251014854187,0.5293358357850059,0.4310218745393534,0.4237112725109654,0.3490883297333416,0.4633898487349736,0.4516533720637157,0.4039270123076001,0.3232930153884747,0.4568279071879578,0.4807561513847569,0.4238096644588496,0.4028869302897975,0.3618017091831206,0.4259443267801612,0.4912734343970254,0.3556880459586857,0.4503310373523075,0.3675230846944931,0.4923084876504323,0.3297207714134108,0.5001174167780164,0.4956597508920415,0.3300559287633058,0.3283477941863408,0.2911765117618606,0.2241858999735271,0.1941223032294051,0.4370969126824783,0.4238096644588496,0.3560327891916607,0.4631040849254725,0.4622057118881082,0.5641533610912134,0.3527555503368215,0.4414303701382067,0.4078284200308051,0.5038438604694713,0.4459158585881442,0.444097537410319,0.348403954480288,0.4438655551476774,0.3525235274702695,0.3153238575882661,0.508428945939082,0.3251105770412181,0.239001833245089,0.3675230846944931,0.4498014139559942,0.447090070569797,0.2218717823524235,0.5173105378126465,0.3194258890248905,0.27585858177023,0.4222414699362943,,0.4686688993346015,0.4400254420598851,0.3894861374659171,0.5242339480963842,0.2373310142038024,0.4236934318054903,0.550096808408082,0.1585304046977976,0.1719475260508347,0.3779648586486545
84,Drow Ranger,0.2775654945425213,0.4404469967918095,0.4854840080039291,0.4602598535051044,0.4173687258792558,0.4701110348656288,0.3843806498460675,0.4693980559196282,0.4479535541941364,0.4633237050571616,0.4404700336267839,0.4579070858134189,0.4663653431236177,0.4839504310785416,0.4925004426923754,0.4961907079389028,0.4804710436601586,0.4258497332806866,0.4524405818800455,0.388665201862098,0.5015792842185705,0.3542235224548209,0.4309071021634316,0.4433455287185073,0.5208956522263047,0.4906131812180855,0.3398005253345915,0.4354691624022554,0.4858665033627645,0.4290154505379326,0.3401985291222377,0.390513384612854,0.3681665650943346,0.4361356198756776,0.4239022982559518,0.5041077637977655,0.4855907300135801,0.5271525807705337,,0.3661378448952172,0.3536345122107953,0.4760636121446668,0.4546547646355265,0.4771209454743453,0.4119387054110839,0.6337759912535593,0.4934416129305894,0.5374530906263905,0.4321560201442166,0.4625100210917256,0.3906377464811485,0.4086553039815134,0.3927500893452146,0.4854038448548846,0.4586257128632057,0.4162558957192636,0.447506946295353,0.4067742313281871,0.4735410352062927,0.4076626249536971,0.4449431275003935,0.5416508182333701,0.3938086398366189,0.44129739760599,0.3939180931452559,0.4724599944352045,0.4952302687757562,0.383829035023603,0.4517496502594954,0.3778372877915117,0.4328935482915867,0.2888348224624216,0.4110269684978435,0.4032210768222182,0.4823472361180939,0.5135563563911616,0.5619693557571829,0.513312560393701,0.4263701891771973,0.4682353268827885,0.4784677852968703,0.5698535832838324,0.5346048018074531,0.4337876750268812,0.4355004304533109,0.4582370772520494,0.4131871558556462,0.3618426107461545,0.4593743647497494,0.4659340125533738,0.3727844721560722,0.4314045669897713,0.5436598679108756,0.4272042695479827,0.5436724114497559,0.4098754392292436,0.3738720679547699,0.4841814855954855,0.4920280719276889,0.4257359722005412,0.255131773413224,0.508428945939082,0.5201774618987768,0.4326981634641444,0.2707931000072517,0.3861904160223791,0.461536182050599,0.2714056205144606,0.3700593802298759,0.5043182073813559
85,Puck,0.2916173598052001,0.358218139030507,0.325040421081337,0.3988372282354734,0.3074029431755071,0.4059293675246365,0.2168757524188563,0.3662764282064395,0.3774681792624424,0.2811338604184287,0.4273986728598904,0.3019298102722059,0.3173450841066292,0.2621232502869591,0.3991016638880532,0.3456523351090017,0.260102143264709,0.3529981133742192,0.2243760409532999,0.2370822086357552,0.4746118562531433,0.2445350527944463,0.3515875131154342,0.286175155495956,0.4714520812860451,0.2718352902701936,0.2148792059487949,0.4128144318636839,0.3564188825881344,0.345618025284876,0.3619936288445797,0.2990893171041682,0.2995846562675172,0.4256738878259204,0.3605253392556238,0.3808365033203333,0.4117338586306767,0.3560860261657873,0.3006427855834161,0.2432598901523032,0.2780163401233966,0.2852949108365875,0.2845596823864481,0.3174845788760035,0.3578212405382701,0.4440813579072321,0.4183210565172789,0.3069627781339348,0.3901038392417699,0.3958160147858012,0.3585748589437075,0.3726680881398466,0.2895877880489569,0.4365832905642544,0.4430984679701391,0.2916129969468941,0.2725596912402112,0.2501477498939001,0.3747515508539653,0.4422923441210238,0.3299423600250973,0.4326981634641444,0.1856942656635917,0.3855041415172023,0.3595509602047088,0.2816533111504036,0.3744553933952738,0.324412002490212,0.3094054457245007,0.3296965219222435,0.3103856980437303,0.118064123467825,0.3279798490407483,0.3880285457255059,0.3711039869616077,0.3461744754671859,0.1795254163360973,0.4297898306827676,0.3983475330632514,0.3461565562889663,0.3780431602269312,0.4348821205781115,0.3571482657784044,0.2704286114748133,0.1807484522974652,0.3294585706439542,0.3598563381056029,0.2511709253511234,0.3557511031030578,0.3777216763735451,0.3061272743518869,0.2291997240159191,0.2838455092784919,0.3931901871620614,0.3142742581957335,0.2882456512530507,0.3430886457604498,0.3206059352575904,,0.329354701126789,0.2563463532567421,0.3865815007622531,0.4073945735896699,0.4072670096806468,0.2992980081982123,0.3906220888727995,0.3530773123262298,0.2314189128245423,0.2875585353039122,0.3055081892296068
86,Keeper of the Light,0.3363088286932748,0.4468739343210969,0.5017779822249521,0.4974726677887136,0.4152875397600549,0.3914412825794891,0.4328885697009936,0.4253929689420387,0.4362884563562564,0.3641028712000824,0.4680820898721414,0.3925663650996893,0.4541465649237645,0.4905630645455103,0.4721812384430255,0.4252216597081248,0.3403816621460316,0.3893970800726207,0.2961186464438238,0.4299950906023555,0.4381614297995515,0.2807700381508706,0.3746853066135033,0.3966097232742094,0.3890887170005871,0.3574799356278524,0.3018759668275171,0.3944258734315078,0.4563632326480851,0.4575355546297082,0.3251105770412181,0.3958364430105443,0.440716583068876,0.4521452933471503,0.4163000899686776,0.426182788032232,0.4998395678814145,0.4654633641290854,0.3634223834523069,0.3341386091614381,0.4371972120523062,0.4424185859519003,0.3542903481248284,0.4056994109225109,0.4525163859774741,0.5366972791171479,0.500058706401711,0.4866798706275503,0.4960547732360616,0.3874709230948976,0.2651595425889379,0.5132867257374745,0.342362812514851,0.497349936481424,0.4374984866314291,0.3183376732787278,0.3977416670083897,0.3294751895228696,0.4493914490711306,0.2834400610153417,0.4525440735307745,0.4347308429329509,0.364845086515438,0.4496444143414366,0.4524253181560169,0.3070530781090492,0.448028606754122,0.4108697793828319,0.4153372589012147,,0.4724599944352045,0.3023238890769975,0.3997272478544019,0.2980104859493076,0.4003882279180858,0.3526587671506855,0.3141096626549527,0.5007004703611053,0.3016873026992986,0.4748967441011687,0.5157391490134404,0.4881121369255297,0.5249806672678109,0.4039887139915748,0.474932159510012,0.4486557474595787,0.4408931873093518,0.2959895820419055,0.3309365440675524,0.3619936288445797,0.3906377464811485,0.420989457190458,0.3687745445673386,0.3931104639886706,0.4662357539237828,0.4378967072526264,0.4984365350063288,0.4989210355178308,0.411076144528241,0.4410343877612556,0.3170780924511316,0.2115936755954877,0.3865815007622531,0.4633693684359533,0.3074322697621846,0.4400254420598851,0.4652120802857404,0.329354701126789,0.3247902332252605,0.3985079979139775
87,Razor,0.3589489666561879,0.4424258209157976,0.4459589366034618,0.4703635020748757,0.3371368170390419,0.386668289200826,0.3877211567698757,0.432390113814722,0.4150286041092396,0.4334119486588665,0.4688974928537032,0.4205622607353488,0.491236528471263,0.5110114561270996,0.4732495465345328,0.4494938127364933,0.4428133228397627,0.3957835992150081,0.4347308429329509,0.2785887752216772,0.5002180659007767,0.3492942636444281,0.3692373303132398,0.3036024155742263,0.391190583237978,0.3877211567698757,0.3370350369317514,0.4894183469070394,0.4002599809284203,0.4151480558493148,0.4545185459035138,0.4187404583124835,0.275239400851744,0.4268403076231647,0.2913673882585699,0.4690532840652153,0.5465901488271553,0.423863144753482,0.361265103378347,0.3485844371949035,0.3667887444174814,0.4298925806714473,0.3661378448952172,0.4103604353551777,0.3625038659495962,0.4555823484117467,0.4605279232927693,0.4419158940535558,0.4922308967212961,0.4068599735260268,0.2608399879232115,0.3794895202489384,0.3697186963059759,0.5830040794881064,0.4180809445791726,0.3855295798202351,0.3794895202489384,0.4047444724091257,0.5170193646977843,0.5033399787115652,0.4422923441210238,0.4269825920547558,0.4525440735307745,0.4585712238508569,0.4020571693250764,0.24784873065371,0.5086034113317568,0.3851741539054116,0.3834932204341943,0.3991801621874118,0.4348596473022937,0.4232036025332248,0.3831776586564194,0.3183376732787278,0.4404700336267839,0.4085741114397491,0.4029107454564981,0.5046112969677394,0.4544330616731061,0.3725065113413548,0.4069162264657108,0.501806801165863,0.416916548224528,0.3215473378228458,0.455790630628739,0.4026648624788744,0.395102269946479,0.3504276166583297,,0.35928185424055,0.3405299020949959,0.4278134568803063,0.3372944778061167,0.5203479982854825,0.514636672419722,0.3929741508611972,0.4310218745393534,0.3465979532073494,0.4875902312255084,0.3103856980437303,0.2834400610153417,0.4253485008511553,0.4601040767532747,0.348403954480288,0.348403954480288,0.3126737697336583,0.5208373389089231,0.3465979532073494,0.3600544264299978,0.4474409242951606
88,Lone Druid,0.1770970779776257,0.3652119615103365,0.348403954480288,0.298680520835009,0.3662334782927035,0.3313620672042584,0.4622057118881082,0.3401293229385576,0.3997665750473908,0.3022230507316627,0.4433949777984615,0.3571896308387645,0.4064930002803157,0.3189052928572798,0.4196003801516127,0.31428314434156,0.2666563888106735,0.2910466453343049,0.3122339323345446,0.2187581951934444,0.3375499103225109,0.233417018752089,0.3606022592595382,0.1700327782848306,0.3103856980437303,0.2704286114748133,0.1536437908779228,0.3245315705289682,0.3703913703923241,0.2663473534270656,0.2121241517995941,0.2647046378021621,0.2032767846552545,0.3395369780818371,0.3746383945854142,0.3641396618050317,0.4112188941518321,0.4756900040202974,0.218739208061007,0.2489137346556135,0.3526587671506855,0.3281597743735877,0.3324952890930533,0.3744901824152906,0.3405299020949959,0.3917317414942433,0.3141096626549527,0.2758041573011051,0.3725897138449667,0.3398561575495229,0.1060723945236003,0.3619936288445797,0.3430597191697986,0.4026909678689955,0.2227685342520877,0.220947604503831,0.3443102188199472,0.2093743278061526,0.3253629377243214,0.2581978582556243,0.3072210627372502,0.4661617830226639,0.2834400610153417,0.3689826938425146,0.2764003451920875,0.1636059318135624,0.4408263537999136,0.2458238675967632,0.3591798565575445,0.3198604151517906,0.2075101136856449,0.3865815007622531,0.3510411444545551,0.2650543249316847,0.2460329140381331,0.3363088286932748,0.3681137508501646,0.3837324781210689,0.3874647126766948,0.260102143264709,0.4113564870387571,0.4630290566620046,0.3484699071453848,0.2737748557646652,0.3142742581957335,0.4421544766623874,0.3045284514592975,0.198981661387691,0.3315412564053376,0.4270996244267427,0.4253485008511553,0.2954126874008022,0.2714056205144606,0.3187184932146176,0.1795254163360973,0.3141096626549527,0.2196993185358851,0.236593090512564,0.3371641564204277,0.3074322697621846,0.1848123255886363,0.1848123255886363,0.5519691377470266,0.5839825677481064,0.1681803297062361,0.0822189240040568,0.3315412564053376,0.1416464385478203,,0.2565614506012352
89,Shadow Demon,0.1941223032294051,0.3927500893452146,0.3521837544891414,0.3240365242260463,0.2087531598446115,0.3945057882166059,0.2452375459083962,0.3171483846042472,0.4029037433695191,0.2621428638472717,0.3885170019812707,0.290037265708613,0.3695079563728127,0.3681665650943346,0.3864288144170418,0.3353715509772279,0.255980757481601,0.3409187965919966,0.3462790604143849,0.262293958740709,0.298680520835009,0.3042081490942208,0.3251580463615106,0.3050123610790954,0.3341971316759953,0.2908903358719277,0.1800445159482992,0.325608668259825,0.3545197637734041,0.3666866493948951,0.2268802210080984,0.3098521747473984,0.2430195255280876,0.3432645005942349,0.2844714924548898,0.3719779128400901,0.3672036603967875,0.361202729083061,0.3772246413134497,0.3156688560672785,0.2805556918824007,0.3488885757698126,0.3254240646742608,0.4228307924014243,0.3337260558309283,0.4388924567035793,0.3557511031030578,0.3904083520127139,0.289687024672703,0.3043330983917051,0.2888348224624216,0.4015715692498569,0.2935090030545073,0.4119387054110839,0.4030044983225842,0.3098521747473984,0.2702082786059137,0.358970941640143,0.4509589879359614,0.1327998961029523,,0.3891564047231397,0.1454772448676043,0.3856858752735612,0.476358878348368,0.1719475260508347,0.3016873026992986,0.3101068055190727,0.350471922497875,0.255980757481601,0.2499972576395514,0.2161105679021481,0.3002201729682804,0.2940864603561134,0.3688011793344857,0.3673671298006892,0.3020926277801994,0.393855674690215,0.4226002487538286,0.4257359722005412,0.3999872224149702,0.3320329654083731,0.4166738517187752,0.4078552239138171,0.2692029418081331,0.368487771715397,0.3491687293027709,0.286219394315797,0.2586278931019359,0.1315076028798946,0.173755314240536,0.2510808467213792,0.3170523414222089,0.343821382236549,0.284131680230372,0.3498716798112527,0.4172404813075648,0.387644231039074,0.2083169498704895,0.319702515624173,0.3600544264299978,0.4078552239138171,0.331785563988119,0.4622057118881082,0.2581978582556243,0.1982449614134158,0.2249380607515072,0.2309865240549235,0.2992980081982123,0.321502117676121
90,Batrider,0.3371641564204277,0.3942415377729008,0.2916173598052001,0.3567310642119894,0.3210074201902476,0.4073747907022528,0.1585304046977976,0.4257359722005412,0.3548721563583897,0.3140299305665484,0.255235570344157,0.3296696175682661,0.3952589398360085,0.3662764282064395,0.401650571516323,0.3720873778212363,0.325040421081337,0.2846345675756009,0.2636531475829745,0.2292439283453895,0.4811725262897893,0.261571659841411,0.3210007774543553,0.2451475707439555,0.4451849774816486,0.3589489666561879,0.1973320467036612,0.4214541463070582,0.3137251620184321,0.2631639199356239,0.4913424373124079,0.3194258890248905,0.1907110285879488,0.3900246316925048,0.3603007569249538,0.3483624919445864,0.3867079546074994,0.4285798342234588,0.284131680230372,0.3945389925620306,0.2272926152352268,0.3291664697059705,0.3663355166543263,0.3445543574893803,0.2911765117618606,0.5196688348455415,0.4085741114397491,0.4269825920547558,0.329354701126789,0.3251105770412181,0.284131680230372,0.3970629712199248,0.2774625064181545,0.4864808526118738,0.3560584549578599,0.4137512133636875,0.1674661378623748,0.3341971316759953,0.3364312616337398,0.437494672959451,0.2215762279247795,0.4222159387881251,0.3236953458284443,0.3980388843627372,0.3733173880136234,0.2138079890447412,0.3370130585185591,0.2614556194970071,0.2879311162930199,0.2268802210080984,0.2679920245241363,0.1848123255886363,0.3684696267060676,0.261571659841411,0.3539397274661188,0.2356568654157958,0.4253485008511553,0.4638590268516676,0.348499283643951,0.3700593802298759,0.3542414442446608,0.3773100077976551,0.4426082538754712,0.2446996892537596,0.2563463532567421,0.4435239791327419,0.3439346184928343,0.2257055790446918,0.2446760260981176,0.4328542766852363,0.2340330237774797,0.4459589366034618,0.3247902332252605,0.4477444255355315,0.2309865240549235,0.4662357539237828,0.3818972506848375,0.2309865240549235,0.331785563988119,0.2075101136856449,0.2307242812760128,,0.3552289151266569,0.329627373364274,0.1077912674063009,0.2152160622138776,0.2422297916723327,0.1932603136587566,0.2480953536573738,0.4230602802165686
91,Techies,0.3754796321097091,0.4351776580680797,0.55100555994846,0.3617504953973278,0.3134530216650167,0.3664638847064693,0.3412468943404568,0.3132433492747786,0.4290785489207108,0.3599927115245327,0.376809238945697,0.4534457595379069,0.3591798565575445,0.4159554924872243,0.395420979373674,0.2915443271147301,0.3257524229286744,0.3117346506448596,0.413151082194979,0.2315642912150233,0.4179933827223578,0.3055081892296068,0.3906113916175145,0.3122339323345446,0.3401985291222377,0.2181306559516894,0.3046601928840721,0.2909703714710103,0.4193448368803217,0.3668390385787192,0.2070582950773767,0.3314324054104491,0.3002201729682804,0.3768699173117245,0.3457274259756359,0.3715554293182483,0.4072689898183693,0.4283614710656093,0.3578212405382701,0.3772246413134497,0.2702931905424774,0.2852153477717448,0.3778372877915117,0.4092847592897196,0.2702082786059137,0.501668622072679,0.4326535142760728,0.4480873649079291,0.4091418109016808,0.582414363751211,0.2816533111504036,0.2636596836387115,0.3079340502356097,0.3704912527333467,0.3657768278756152,0.3916743223974639,0.3527555503368215,0.3759694693680924,0.3378769083507812,0.3465979532073494,0.4080726333731245,0.3979154435522611,0.4382410861966073,0.3872580725250749,0.3874709230948976,0.3706733186979877,0.3792274119456608,0.3083147385828549,0.2617418267558951,0.3116219921125717,0.4633693684359533,0.3236953458284443,0.4408263537999136,0.3333267705632289,0.2764753469106077,0.3046601928840721,0.3932559113685198,0.4717040065395227,0.3952330421009646,0.4571921114296619,0.4222472292547849,0.4684260632059607,0.4287477185847909,0.2816533111504036,0.4734510409047614,0.2908877429748425,0.4045043368890976,0.3267324096997869,0.3777216763735451,0.3681137508501646,0.2798456817718068,0.3923238322019481,0.3813741307280402,0.4060478486804078,,0.4003979517001708,0.4018111456889907,0.1914951274513507,0.44890335377263,0.1864326149871564,0.1887785210976645,0.2616510644240943,0.437494672959451,0.4270996244267427,0.1536437908779228,0.0974605929002489,0.3979154435522611,0.1416464385478203,0.3011698002549839,0.4772569583441246
92,Broodmother,0.1103384940578328,0.3098147568028864,0.3349851695035677,0.3663355166543263,0.2998619956184593,0.3060607484218711,0.2815973387185887,0.3746383945854142,0.3612742711812426,0.2776805358059812,0.3498716798112527,0.3014248130650961,0.3238098760638868,0.3917398977058998,0.3942537114224115,0.3604280430061102,0.2468310743447709,0.309453972049312,0.2460329140381331,0.2291997240159191,0.5215382605023261,0.1957968919468665,0.3205458056480955,0.2075821626065684,0.3257524229286744,0.2130586755236652,0.1221842244252009,0.3362059185332596,0.3447956139025491,0.2622298274704408,0.2293388730945421,0.3009056446255578,0.3118179913254484,0.3575874414695387,0.3231156107133069,0.3828980580272638,0.3689485185704334,0.4270643727216723,0.3274612274515328,0.255235570344157,0.3367353846335623,0.3971264595180941,0.2918468135988424,0.2757350631895661,0.2708827237408202,0.3666866493948951,0.3705084547256065,0.2372011668667744,0.2707931000072517,0.2565614506012352,0.5524286232424794,0.3238672125478336,0.3045284514592975,0.3529981133742192,0.303854415244491,0.2052721605976081,0.3370130585185591,0.3711292273001412,0.3682589449522397,0.1811918241010821,0.265085471241237,0.3159505681940129,0.3349851695035677,0.3474201171197058,0.2417721400072068,0.218739208061007,0.3916226178340947,0.3224418858755997,0.3499540537882163,0.3002331907888159,0.3398561575495229,0.1634473175355414,0.3195906034817548,0.2318297470023562,0.3023623249882019,0.2489137346556135,0.3315412564053376,0.3738725936264916,0.4006618319896197,0.377631859221555,0.359206942483364,0.3751079106238356,0.3865204958836817,0.2555072885938059,0.2867171927715731,0.3728490350234643,0.3459202067052597,0.1906547989945332,0.1994071852667499,0.3798593853621745,0.2989013173655037,0.2542337519166027,0.3711458304022563,0.3401406874570182,0.2356568654157958,0.3093893003499758,0.4626993150297928,0.2030524657216362,0.2563463532567421,0.4791396311978173,0.3072210627372502,0.2309865240549235,0.2309865240549235,,0.2616510644240943,0.2030524657216362,0.3930781003259249,0.2325581619647186,0.329627373364274,0.2408900627276291
93,Brewmaster,0.387644231039074,0.4060478486804078,0.2446760260981176,0.4233976178720288,0.2525897357172143,0.5005311962132275,0.3700593802298759,0.3368990111798109,0.4359794688269645,0.38292081333617,0.3938086398366189,0.4534942708275301,0.3725303790298501,0.3673726697600783,0.4917446942259975,0.3402303921927357,0.5294071156670428,0.4620704483428018,0.3700446464458318,0.2973776575351035,0.508428945939082,0.3401985291222377,0.3043342343812164,0.4348596473022937,0.4422923441210238,0.3198604151517906,0.3731302451322448,0.3286093181921705,0.4331350544138638,0.3711292273001412,0.2075101136856449,0.3885170019812707,0.2268802210080984,0.3988372282354734,0.4058725487361115,0.3974148095601533,0.3494997089009785,0.4067178055343347,0.5340767066925007,0.4076626249536971,0.3638933050267938,0.3459254588399801,0.2639322503782901,0.4648501506153884,0.2316581950336571,0.5114888159154837,0.348499283643951,0.5215382605023261,0.4551356365479486,0.3072210627372502,0.3072210627372502,0.3970629712199248,0.2682314976063646,0.5114720115842712,0.3346963958952346,0.4428133228397627,0.3818972506848375,0.4233976178720288,0.4526587930745618,0.331785563988119,0.2480953536573738,0.2551963484266543,0.2732980516117956,0.4185631010035068,0.4085741114397491,0.387644231039074,0.4926706756079242,0.3002201729682804,0.3542414442446608,0.3263312745729346,0.2732980516117956,0.071479212752109,0.3226751854937401,0.3490883297333416,0.3726680881398466,0.2834400610153417,0.2563463532567421,0.4979279688405445,0.255131773413224,0.4724599944352045,0.5121544142609232,0.447506946295353,0.484884237065517,0.2581978582556243,0.284131680230372,0.3461565562889663,0.4105110559940593,0.3047758590777194,0.4076626249536971,0.357468301206246,0.4226002487538286,0.3557511031030578,0.3644951711897464,0.4166522135223166,0.1982449614134158,0.4368344081994023,0.3673671298006892,0.5897054143116587,0.2666563888106735,0.3420853424503424,0.3542021355803962,0.1681803297062361,0.4901624715366418,0.4601040767532747,,0.0455872608097005,0.4649979227300693,0.1249975337955399,0.3864104054550272,0.4233976178720288
94,Dragon Knight,0.3749736210669247,0.4562112220090132,0.383292323033428,0.4717670903549374,0.3720006030411409,0.4425152956607435,0.4331963823868234,0.4081523880302756,0.4080770652259315,0.425562967198161,0.5141411986237105,0.4098044050785323,0.4357400402430058,0.551939033708374,0.5011344960052437,0.4003733687814803,0.3874709230948976,0.4029515236644562,0.3333267705632289,0.3415500105239299,0.5108332390767232,0.3420494446202752,0.411791663783233,0.3662334782927035,0.447382669139246,0.3615422828345619,0.3185284106868664,0.4952302687757562,0.4281726534926824,0.4219390250742557,0.3566821941245828,0.3769132855545631,0.3325321436006159,0.4016093613033394,0.3785871696717929,0.493212477252113,0.4885240542331827,0.4625275416458246,0.4414303701382067,0.3535844784547986,0.3375887558352799,0.4437539581040517,0.3785871696717929,0.4136297586172766,0.409640050772093,0.5003556557724022,0.4186392659578556,0.4910437754718651,0.3810209474394701,0.4907399184297276,0.317726968997944,0.4132188746832562,0.3787495387837906,0.4632669414600451,0.4741036818936376,0.3826756214772105,0.262293958740709,0.4121810551990519,0.4681772184660603,0.239001833245089,0.4791396311978173,0.4478840361527429,0.3907078562746876,0.4507861367495477,0.3255918636134904,0.3145150447508847,0.4524271345292305,0.4032719350525206,0.3780431602269312,0.2916677428784621,0.2422297916723327,0.2356568654157958,0.4570972192276587,0.3685882130623515,0.3878209113791835,,0.4328191934549279,0.4980209822582851,0.3667752391118108,0.4780640807308095,0.3822215297735199,0.5094033981543024,0.50957327833185,0.4841814855954855,0.3430886457604498,0.4856922410236061,0.4426480163559209,0.3708144208122598,0.3543042849637767,0.4326530210930224,0.408001750439952,0.3124251014854187,0.4473823615613035,0.4532069527056163,0.4085741114397491,0.3744553933952738,0.3727844721560722,0.2692029418081331,0.4503310373523075,0.4091418109016808,0.3865815007622531,0.4734510409047614,0.4933884318085761,0.5622468051697918,0.3074322697621846,0.3542021355803962,0.3663355166543263,0.3873481847631513,0.3263312745729346,0.4567487789403747
