match_id,key,slot,time,unit,polarity_score,sentiment_label
33872,lol,8,1885,Abyss,0.4215,Positive
13972,feed,7,221,Aneren,0.0,Negative
21348,wp,6,3149,Satpam Gensokyo,0.25,Positive
41825,haha,9,2484,1%,0.4588,Positive
40057,wait pls,6,26,CESARO lml,0.0772,Positive
42928,game em,6,1752,Fy,0.0,Negative
11248,tang ina niyo,7,3058,Heneral Luna,0.0,Negative
3003,gg,7,1958,bukkake,0.296,Positive
7878,fa,7,3183,dl,0.0,Negative
29560,rq,7,2036,ALLAHU AKHBAR,0.0,Negative
25075,ez,8,1973,농부후안은바리스타,0.3612,Positive
32205,gg,2,1673,Mistress 9,0.296,Positive
19436,gg wp,9,1741,Anuvys,0.4939,Positive
12883,malditas sea basuras,9,2376,[>Jeff<The<>Killer<],0.0,Negative
6453,report sf pugna,5,2606,..ک  ﺬη šک ک (U)ک ک,0.0,Negative
19663,got rapier,4,2942,Provocateur,0.0,Negative
10921,mindgames p,3,2751,karaflix//get_schwifty,0.0,Negative
46678,knew,0,11,Deez_Nuts,0.0,Negative
32497,gl hf,4,-83,Teddy Westside,0.3182,Positive
2700,im happy,3,2108,Johnny Ramone,0.5719,Positive
47789,zaebal v menya,0,1429,matren,0.0,Negative
8263,spec played good,9,2015,对不起这个人头我要送,0.6486,Positive
40251,ez,8,1528,Rick Sanchez,0.3612,Positive
18558,ez,8,2831,Qiuster,0.3612,Positive
22903,slark arrecho v,1,1469,The Art Of Mid,0.0,Negative
33386,xddddddddd,9,1716,Jodsab,0.0,Negative
24999,haha,9,1739,Rp7K,0.4588,Positive
15510,thx,3,288,li1li2008,0.3612,Positive
5862,v,4,1173,KurT CobaiN-XinXan,0.0,Negative
1971,deti govna,9,1675,Bringing rain,0.0,Negative
31317,ez tinker,7,3628,a# - Auburn,0.3612,Positive
32130,yay making,4,1619,Such a lonely day,0.5267,Positive
34674,say,5,1868,Jrz耶利米,0.0,Negative
11663,support iniciador xdd,9,1871,•~»A×el«~•,0.4019,Positive
42593,v,5,1129,BABYRAGE,0.0,Negative
12333,smh,5,569,BobmodeRoss197,-0.3182,Negative
39650,заташил,5,2936,Timur Mutsurayev,0.0,Negative
30560,pizi,1,2403,>Slipknot<,0.0,Negative
29626,jebem li mu mater mrtvu,6,3316,Jota'95,0.0,Negative
8154,oke,6,103,BabyBear-,0.0,Negative
41833,trying hard mega,9,2245,too easy for nat!,-0.1027,Negative
39132,em risa,6,1557,ƒSsiNEDƒ,0.0,Negative
2950,sf muted,5,-17,Dire Novo,0.0,Negative
37491,hope u guy reported treant,5,569,FTR,0.4404,Positive
41350,si senor,6,-63,Faronel,0.0,Negative
35288,commend,6,3008,annoying orange,0.4404,Positive
30890,ulti rubick,0,596,tyler87$$[Bol],0.0,Negative
28582,r f l,6,536,lory,0.0,Negative
49278,omg u fuck lucky,5,336,SM(O)K3 || ^^.Coffin,-0.1779,Negative
43557,u fucked invoker mid lane,7,567,KerplunK!,-0.6597,Negative
39228,report,6,958,Mlcrosoft,0.0,Negative
42383,ez mmr,8,2176,charluspunch,0.3612,Positive
15167,hahaha tangina mo wr iyak,2,3223,JC,0.5574,Positive
2635,ez game ez sf,5,3003,Shadow Link,0.6124,Positive
34651,rofl,1,3205,Celestial,0.5719,Positive
40409,izi,3,2231,Nicro Is Back!,0.0,Negative
41808,ez,2,1940,filo_noob,0.3612,Positive
32053,report magina plz,8,3217,Tharono,0.0772,Positive
3677,чем дибилов терпеть,4,2200,sc0ch,0.0,Negative
16812,sad sea dota,4,521,Aeion-,-0.4767,Negative
23032,gg,2,3348,Drekk,0.296,Positive
24420,wahaha,0,2176,Well-Played,0.0,Negative
47845,anyways,1,2022,Atlas,0.0,Negative
7499,wp,1,524,< >,0.25,Positive
8752,nice,0,1410,Deemem,0.4215,Positive
46268,pressure offlane safelane bastard,2,2219,happychappy,-0.6908,Negative
20849,w,0,1644,¦VcN¦Smile No Matter What,0.0,Negative
12724,fucking void,6,2134,R(I)PT,0.0,Negative
29312,gg,0,8,KUHNDAWG,0.296,Positive
25248,warded pudge,6,560,Clemaphim,0.0,Negative
3542,vhs,3,-71,hz,0.0,Negative
40325,frank é meu,3,1726,rT,0.0,Negative
25845,storm,0,784,< blank >,0.0,Negative
15134,omg,4,1953,Louis XIII-1000 pts to up,0.0,Negative
47261,he,9,-40,Random-^,0.0,Negative
32313,bastardo peruanos,9,2167,Cheese,0.0,Negative
17283,gg wp,3,2087,YYY,0.4939,Positive
34706,wow,5,2027,Monkey Boy,0.5859,Positive
48178,лол,6,2986,Cpt.Fura,0.0,Negative
26739,morias manco,3,2161,GoOd,0.0,Negative
48732,gg wp,8,2473,PairedJewel3,0.4939,Positive
17269,smoking,5,2575,YS,0.0,Negative
49041,wat happen,4,2522,Jah,0.0,Negative
22658,xd si esque entro,5,2812,vladimayXD,0.5859,Positive
21074,report wk puruvian noob,2,-59,0FWG.I Like My Jew Gold,-0.0516,Negative
11414,dead,0,1986,V€NoM ᕦ(ò_óˇ)ᕤ,-0.6486,Negative
45651,reported ench,8,2011,BANG BANG,0.0,Negative
14146,report slardar,6,2657,Josh,0.0,Negative
39443,cmon,9,38,Paşa,0.0,Negative
36592,e feed,3,104,oy,0.0,Negative
29947,ты мидер бога,9,2400,DoH_PLaHkToH,0.0,Negative
14234,monkey land,1,1448,LukaBear,0.0,Negative
23398,team stupid,9,2368,No indios,-0.5267,Negative
15400,ez,1,2703,Atharhs,0.3612,Positive
19665,а вот и рапирка подъехала,5,3117,ш33,0.0,Negative
38630,tbh fam,5,1922,LEAN GOT ME FUCKED UP,0.0,Negative
2060,lol,9,-21,PROS`BANEBESPOKOIT`.sry,0.4215,Positive
31458,ezi,6,1776,[MILF] Spoderminrekt,0.0,Negative
16945,hi,7,2285,.Barely positive,0.0,Negative
20021,ez,4,2155,西门吹雪,0.3612,Positive
11875,ja era,3,1071,JustinTimberJapa,0.0,Negative
42836,plz,1,1543,BlackLightning,0.0772,Positive
14836,porq tienen el nick,4,1691,:(,0.0,Negative
8931,синий нытик,1,3747,varvara,0.0,Negative
36604,lol,2,2189,Ez,0.4215,Positive
34699,never farm,2,2852,Cranix Fantasy,0.0,Negative
7861,ill kill problem,4,1722,CrossOverS,-0.8807,Negative
34341,gg nah,8,2333,Rampage,0.2023,Positive
14725,thinking,0,-281,1cHiGo_,0.0,Negative
33043,ursa gay,0,1186,llrmsll,0.0,Negative
35701,three main core,1,2853,OMG LOOK AT THAT BUTT,0.0,Negative
17778,ggwp,8,2219,WASALAK,0.0,Negative
38776,rofl,9,471,Gaben Forehead,0.5719,Positive
8321,dont deserve anything,1,427,Goonieboy,0.0,Negative
49902,report fucking qop,5,2713,xD,0.0,Negative
21662,reporten este hijode perra de alche pls,6,1421,兇手,0.0772,Positive
25028,end fast,7,1755,"™""GoTYouRBall'S""™",0.0,Negative
2107,second,6,731,beat the devil out of it,0.0,Negative
13999,worth,9,1448,फक यूاللعنة عل�,0.2263,Positive
34044,coming back,5,832,Martin Luther King Juker,0.0,Negative
28279,sorry,8,2188,Ensidia,-0.0772,Negative
40876,care,9,1790,Richie Hawtin,0.4939,Positive
26053,ohhh,1,931,unforgiven!,0.0,Negative
47322,ez mid,2,2889,MaxiaL,0.3612,Positive
4275,k,5,-35,Californication,0.0,Negative
31294,end report lc,4,2029,Thinking Out Loud❤,0.0,Negative
27601,v,4,2838,T!K-ToK,0.0,Negative
25040,putang ina mo eh ano yan,3,2477,Humming Bird,0.0,Negative
34474,great game,5,2053,dr. pepe,0.6249,Positive
48019,like dog,6,2231,跟着我全都有,0.3612,Positive
45909,def,8,487,Rasa_Februar,0.0,Negative
20587,rofl,9,2986,J.S. Bach,0.5719,Positive
14925,hate lol,6,2426,[?],-0.2263,Negative
45267,lol,5,479,Samsāra,0.4215,Positive
45894,win proud k gold,0,2160,NGENTOT YUK!!,0.7845,Positive
36546,gj,0,1572,Foxx,0.4588,Positive
42102,doom save ulty,7,1492,AnGel,0.128,Positive
15167,galing ng void,1,2983,Peanut Butter Cookie Sandwich!,0.0,Negative
20863,ez,0,2113,[BloD]Kuzhel,0.3612,Positive
6101,u last game,1,1347,yo face needs georeferencing,0.0,Negative
7096,unreal team lmao,8,1328,510、,0.5994,Positive
11328,gg,3,1211,Leksaksbil,0.296,Positive
35491,map hack invoekr enough bois,2,2868,oK.,0.0,Negative
39253,lina,9,3344,FRANKFRUIT,0.0,Negative
17571,кому голду и опыт,8,1442,Алексей из Аомор�,0.0,Negative
33129,ni mierda hicieron,9,2154,Dwc,0.0,Negative
41925,maybe rotate,5,1122,Predator,0.0,Negative
5064,fuck yall,4,1465,Yalf,-0.5423,Negative
17142,afk,8,2222,CapTain.Cold,0.0,Negative
39774,comm abuse,1,2841,Canadian Club Dry,-0.6369,Negative
42189,im sure,7,28,J.a.Beast,0.3182,Positive
37161,gg,4,3130,NishinaAyuna,0.296,Positive
49851,tactical pause,7,612,Anggun,0.0,Negative
25784,lol,1,2031,Warcraft,0.4215,Positive
39284,ure right,3,2348,cuzcuz_com_ovo,0.0,Negative
30525,por favor,6,1457,WOoO_Switch,0.4019,Positive
19790,lol,7,1912,Vikrol Bot,0.4215,Positive
5815,guy,5,1093,twitch.tv/bobross,0.0,Negative
38969,bat,8,1299,Vexare,0.0,Negative
29075,ezzzzz,5,2669,"<font face=""Ravie"">RafaRaeZz �",0.0,Negative
41444,doom,3,3209,Social Club,-0.4019,Negative
39088,sf though,1,2147,`Ken1Chi D. BraChii,0.0,Negative
11110,wow please report tiny like dont report fuck point report,6,1016,ApicketyPick,0.8873,Positive
2423,sentry,5,2006,FUCKPEENOISES_/_,0.0,Negative
16697,hack,5,1470,Cumsh0t7,0.0,Negative
27445,zzz,7,1420,ßêGµnÐä|Ž™,-0.296,Negative
5922,haha,7,1387,B4lto,0.4588,Positive
39097,lucky,9,2285,G.I...,0.4215,Positive
33495,ez mid win,2,1376,remove kebab,0.743,Positive
2548,axe need reset,9,1831,「Kushi」,-0.1027,Negative
21571,walked way,7,1037,Soy Sauce Party,0.0,Negative
13255,glhf,7,-71,MiNiFiJi,0.0,Negative
46971,finger penis,2,323,1-800-Hot-Line-Bling,0.0,Negative
21210,afk,3,1474,Dzangalabanga,0.0,Negative
30126,im tired,4,2340,ALEXIS,-0.4404,Negative
13379,gg,3,2269,Papi Alden<3,0.296,Positive
5290,gggggggggggggggggggggggggggggggggggggg,1,2862,Marley,0.0,Negative
27105,go eat dick,7,971,Valentino,-0.5106,Negative
3204,mn,3,302,Mm'Kay,0.0,Negative
21718,sup,6,1643,riley,0.0,Negative
34028,first hit dash,1,1941,Pixel473,0.0,Negative
44953,ty,6,332,Heisenberg,0.3818,Positive
17365,mi,9,2285,(A)ÖzgüneR,0.0,Negative
8757,suck monkey dick little fuck,6,-58,Simply 2EZ,-0.8558,Negative
16761,nice imba ww ult,4,1884,@MMNS,0.4215,Positive
41555,go,6,816,matt #bugatti,0.0,Negative
5387,never play guy,0,2992,[BKS] In-N-Outkast,-0.2584,Negative
43478,noob,2,2518,MemE,-0.0516,Negative
35198,like u nb,3,2090,Log!CJ 4LEESANG ^.^,0.3612,Positive
439,pls,4,939,EAT MY SLARDAR DOG,0.0772,Positive
7053,u lost acc buyer,3,2952,waitrose fangay,-0.3182,Negative
3403,please,0,981,Humble Beginning,0.3182,Positive
12805,ez,7,1339,[NCSU]hiddenzealot,0.3612,Positive
16162,f u,6,1066,ImBack,0.0,Negative
46111,idiot,5,281,Acceso,-0.5106,Negative
2809,easiest mid life,6,3001,Töhkiz,0.4215,Positive
26292,sad,4,1141,exxcellent,-0.4767,Negative
24124,wtf lol,3,2401,Diogenes,-0.25,Negative
34220,nice,6,100,TE-Mr.R!D3R,0.4215,Positive
35570,commend bara team,1,1604,TmC + neVer.the.LeSS,0.4404,Positive
23725,gg wp,5,1211,King,0.4939,Positive
13461,ok,9,1964,.,0.296,Positive
24423,stop cry,7,1154,Chill Brah I Got This,-0.6486,Negative
1414,g,3,49,[DeadWithPain],0.0,Negative
31175,report shadow please,6,347,古藪,0.3182,Positive
48504,xd,8,2408,AdmiralBullshit,0.5859,Positive
9417,argentina,7,1825,angel,0.0,Negative
26082,lol,6,2641,DE/ \THSQUASWASWA,0.4215,Positive
5000,gg,7,4142,Dirty Tricky,0.296,Positive
44380,le gracioso e q seus e ma tanke q mi blood,2,1730,╬ HarDwelL ╬ ッ,0.25,Positive
48566,linku,3,3418,#Zeta,0.0,Negative
11741,go without,8,1527,MidPlayer,0.0,Negative
26552,even troll jungle usefull thne nthis lache ddd,3,1871,LFT.Saga,0.0,Negative
44464,fountain,9,1569,[M]agNuM,0.0,Negative
25949,abusing fucktards,0,-39,Bilbo Baggins,-0.4588,Negative
32701,dead,7,2058,Alibughang Anak,-0.6486,Negative
48264,call gg,5,1612,Kanarvvv,0.296,Positive
499,life,1,3507,a d a b o y s.,0.0,Negative
43792,comeback,6,2474,8-800-555-35-35/RomKa5SmGoD/,0.0,Negative
48430,lmfao,2,2710,Lu,0.5423,Positive
20145,fuckk,4,2109,kry.CarryPotter,0.0,Negative
31418,rofl,6,3202,pieshka,0.5719,Positive
10678,nado bulo dalwe,1,610,Mercurial,0.0,Negative
878,dat s though,8,887,633,0.0,Negative
25867,ахахах,4,1623,Mr. Revered Cat,0.0,Negative
8713,dc didnt pause,7,1947,Loli-Pedo Hybrid,0.0,Negative
19042,english deutschland barbarian,4,-35,Courvoisier,0.0,Negative
25648,razor win,0,1462,Mr. D,0.5859,Positive
41354,meh,7,3064,Mr. Sims,-0.0772,Negative
4918,gg,2,2020,Eklapsa ligo omws ekatsa,0.296,Positive
18724,ez god damn mid,3,2670,twitch.tv/zabby19,0.2263,Positive
46203,fuuu,7,191,^_^,0.0,Negative
15113,xddd,7,2569,Oswald,0.0,Negative
36661,report tusk lc pls,9,2766,Lommy,0.0772,Positive
16217,n,2,2562,.... dot,0.0,Negative
44372,lagg,2,1547,shippycat ツ,0.0,Negative
3861,гг,0,2790,REX,0.0,Negative
48318,dead,0,3445,Mr.P,-0.6486,Negative
45067,he back,1,161,'HSAK',0.0,Negative
44736,еще недолго,3,1424,Muhammad Ali,0.0,Negative
39523,nobody get,0,2390,J <3,0.0,Negative
6596,yop,2,730,<™Red Mist S/CF?™>Tinuz,0.0,Negative
49242,idi nahuy sf,5,1539,- 800,0.0,Negative
26302,gg,8,2032,Raid.me,0.296,Positive
32997,im dragon roarrr,5,2608,scdLr_,0.0,Negative
48047,gg,5,2864,Ruthless XxMGxX,0.296,Positive
9436,kiddo,0,1270,InF.Dei,0.0,Negative
4697,x,0,2293,Sadhill,0.0,Negative
7904,sad,5,1465,Hehe,-0.4767,Negative
39636,wtf,2,1820,Scalpel,-0.5859,Negative
45064,min,7,2754,asd,0.0,Negative
22849,game winning shackle,0,1687,[Cornell] so[L]ar,0.5267,Positive
5699,ole,2,1654,Lorinho,0.0,Negative
46238,wow,0,1301,weeked_sick,0.5859,Positive
23427,mute russia shit,1,548,Tensai >.<,-0.5574,Negative
44108,за что так,5,990,Карабас Барабас,0.0,Negative
22247,g,5,-24,Lale,0.0,Negative
47431,p,2,2322,Tcai,0.0,Negative
12755,hit building,3,2452,L.Wright,0.0,Negative
835,mid,4,555,攀登,0.0,Negative
42628,cant huwait,1,671,DATE,0.0,Negative
40656,lol read im retarded slark,8,1671,JustAnotherLatAmMongoloid,-0.2263,Negative
28877,sec,1,-77,Aizen~(Pain),0.0,Negative
15761,lol,7,1253,we're back boys,0.4215,Positive
14727,anyone wanna v team,8,1642,Gazeten,0.0,Negative
35852,jajaja,6,1365,Pinoy Dota Magic,0.0,Negative
7342,lion carry ez,1,396,╬ @.TheBesTIntheWorlD╬,0.3612,Positive
21137,report pudge,0,1400,?,0.0,Negative
13212,gg wp,6,2673,BendOwn3r,0.4939,Positive
20135,cyka blyat idiot nahui,9,1154,From Iasi with Love!,-0.5106,Negative
3795,lol,5,127,hun,0.4215,Positive
49734,clinkz wo nd skill,7,1597,Captain Usopp,0.0,Negative
47499,dont make game harder,4,1200,MONSTERTACO (4),0.0,Negative
44768,ty,0,-69,PO4EMY UA EWE JIV,0.3818,Positive
22144,c,3,555,Mudoteezi,0.0,Negative
21867,report axe,9,8,RDGZ`Death,-0.1027,Negative
21442,haha,7,3422,h2-r2,0.4588,Positive
47719,fight lmfoa,4,849,DingoMyPingo,-0.3818,Negative
9684,enserio de,0,1729,Χтεг - Vic,0.0,Negative
8407,item,9,-31,176610816,0.0,Negative
49035,go real fast n turn left,7,722,Orang1e,0.0,Negative
3749,cant even hit fucking raze dont blame u,4,1704,Torkan,0.3181,Positive
25606,lol team,3,1678,sashee,0.4215,Positive
23926,commend,3,1638,wew,0.4404,Positive
15903,wp,0,2558,Dylanofthejungle,0.25,Positive
13999,guy omni,3,2780,No Dota in Bogota,0.0,Negative
6969,aha,6,2625,Feeding Is My Style^_^,0.0,Negative
35711,ye,9,3397,FeedDontBlame,0.0,Negative
15919,ya,1,2825,Hanadee,0.0,Negative
5888,wrecked,0,1806,Basgol,0.0,Negative
40725,lol,6,615,PandA_D2S,0.4215,Positive
23267,working,7,1024,5HG Warp Belief,0.0,Negative
21082,wow sad penguin,6,1589,CauKi,0.1779,Positive
30580,isnt quite much meta lol,5,971,Tiksi,0.4703,Positive
9717,lol,5,954,Caramelow,0.4215,Positive
2411,b sure,0,2184,standin.I-_-I£ÇtOr.Atiman,0.3182,Positive
30104,gg,6,2462,Bulls_Eye,0.296,Positive
46544,kogda,5,1595,boevayakarto4ka,0.0,Negative
9554,go finish please,6,907,QeMooder,0.3182,Positive
43280,gg fast,6,496,BOT Caio,0.296,Positive
11673,wew lad,9,1302,nomadpenguin,0.0,Negative
39198,stfu,8,1189,VERY SAD PLAYER,0.0,Negative
655,heh,6,1598,turn right,-0.1531,Negative
39762,ta reported,9,1240,名前のない怪物丶,0.0,Negative
13599,gg,3,417,luntik,0.296,Positive
14036,hahaha,1,2254,Hotline Bling!,0.5574,Positive
36939,report void plz useless piece shit,4,1449,Ondramos,-0.7269,Negative
6367,teamate stupid player russian,1,2079,After ReStart,-0.5267,Negative
24268,нахуй варды,4,2552,STAN,0.0,Negative
41690,join rito,1,1729,Ri,0.296,Positive
22617,x game,4,2511,666,0.0,Negative
1567,combo instead euls,0,943,E-m[A]n,0.0,Negative
35633,gg,6,1515,TB.Thành Lê,0.296,Positive
43952,fucking alla,9,1416,Dick Man,0.0,Negative
43832,haha,8,3022,Mr.Banana™,0.4588,Positive
5086,gg,7,2453,Panther,0.296,Positive
19133,сф не,9,1037,Guldini,0.0,Negative
2764,ez,4,2209,Slim.Shady ツ,0.3612,Positive
11300,gg,0,2154,i'm ecxited,0.296,Positive
46268,r e,1,623,strawberry bonbons,0.0,Negative
1532,srsly,7,2460,Almaniron (no farm still win),0.0,Negative
41063,ya se rinden uwu,5,1568,D[A]ZZLE,0.0,Negative
12079,bye sven,7,861,Doraemon Kun,0.0,Negative
47210,si k,3,2452,KiLLeR,0.0,Negative
29988,как,9,1853,ya proklyat na daunov v time,0.0,Negative
26867,nice feed weaver,0,3211,Lengshui,0.4215,Positive
23168,bkb pa,9,2422,ELSABOG,0.0,Negative
39204,lol wat,3,1915,randymarsh,0.4215,Positive
37412,new meta snioper,9,1926,RemO,0.0,Negative
18986,yes,2,2185,Pathief,0.4019,Positive
34024,воу воу,8,894,Gargantua,0.0,Negative
7898,не пошло чо т,9,956,OnLine24na7,0.0,Negative
3644,cant solo,2,384,Sawyer,0.0,Negative
5830,пиздец,0,1713,Clockwork,0.0,Negative
48964,oomg k,0,1361,龙儿,0.0,Negative
4321,got xp,7,625,Gucci MagiK,0.3818,Positive
45722,others wont,5,1448,Superior Highlander Genes,0.0,Negative
40032,peruvian,7,1812,Keyboard Warrior,0.0,Negative
49389,never give,3,1724,YuMeヤム,0.0,Negative
5202,izi mid,2,440,Stanley,0.0,Negative
33899,gg,3,2792,FoB.Sherlock,0.296,Positive
33077,record,6,1587,यूसुफ,0.0,Negative
26050,rofl,6,1501,Pain,0.5719,Positive
36303,gg,2,3044,J a M e S _ AWsum!,0.296,Positive
16365,yes,3,1264,pobeda_za_nami,0.4019,Positive
33311,mvp lowest mmr,7,2203,molly #trump2k16,-0.3818,Negative
34904,aa,9,842,Good Friend Ron,0.0,Negative
48872,rofl lmao,9,2913,Neo| D.,0.8225,Positive
4165,gg,1,874,Ellie  goulding,0.296,Positive
31726,someone think passive,3,1174,BµRr420,0.2023,Positive
13262,ill jump randomly pls dont realize warded,9,1181,Big Dick Bandit,-0.3612,Negative
14390,pro,5,1848,Cày game lấy lại MMR,0.0,Negative
24129,got abandon,1,1722,只有一个,-0.4404,Negative
33935,hahaha,2,1493,"Ria Mae Dequito :"">",0.5574,Positive
39445,xd,1,1966,Z !,0.5859,Positive
3200,hey magina,4,3616,Thrall,0.0,Negative
38918,puck tem um nivel de burro absurdo,8,1768,Guaxinim Audacioso,0.0,Negative
11775,pro,6,2025,Kp,0.0,Negative
44267,gg,3,1579,Ü,0.296,Positive
4764,sven said support,3,2455,3rd Gear ...,0.4019,Positive
33293,comend shaker,4,2266,Murder.-,0.0,Negative
44654,land meatball proper first,9,2159,Still ШṙȧϮЋ #PateHinoys,0.0,Negative
37622,gg,0,2206,BREAKEVEN,0.296,Positive
1231,deserved win,7,3318,BakerStreet,0.5859,Positive
42072,sad boy,6,2551,Aye Sir!,-0.4767,Negative
40793,dat bottle charge,2,498,Shiznap,0.0,Negative
20153,дауна в команде,0,436,~SUPER~M@N~,0.0,Negative
40840,got upset,2,2616,jac09,-0.3818,Negative
17294,ez md xdd,4,1903,( ͡° ͜ʖ ͡°),0.3612,Positive
22858,get dumpstered,8,1529,Õ,0.0,Negative
36255,gg zeus hijo de,0,1861,RPLT.Mr. Pachancla,0.296,Positive
9573,mb,6,1430,71No,0.0,Negative
22685,ez jungle,2,1784,LymeGaming,0.3612,Positive
25623,back,5,2406,RidingD`s,0.0,Negative
32432,ty,9,1442,LightofHeaven,0.3818,Positive
7598,straight peru,9,3561,abcdefghijklmnopqrstuvwxyz,0.2263,Positive
49962,ftw,9,1793,mf - Twitch.tv/mephaa1,0.4588,Positive
19224,gg,5,112,UNO CUATRO SIETE,0.296,Positive
719,bristlei assume u hard bot,2,1170,Rony,-0.1027,Negative
25608,hahaha,1,1624,EvilGod,0.5574,Positive
30716,teal want asshole,0,-56,MonkeySeeMonkeyDo,0.0772,Positive
34313,tean joke,3,1446,ImInvincible,0.296,Positive
8577,comment pa,1,2179,Horemakk,0.0,Negative
15834,ой,8,2202,BadGirlsCanFly,0.0,Negative
6343,gg,4,3109,cL -.DuDe,0.296,Positive
40539,commend supp,8,2570,SteevPad,0.4404,Positive
11975,gg,2,1739,ZorN,0.296,Positive
47589,talk human language,9,2820,BeTheBee,0.0,Negative
46544,talus,5,1384,boevayakarto4ka,0.0,Negative
9965,gg ezy urod,5,3331,Hateyo,0.296,Positive
23231,invo,4,913,Mingpo,0.0,Negative
26513,sniper trash,5,2067,Benjamin Franklin,0.0,Negative
30383,oo,1,1668,Llmm,0.0,Negative
32987,thx,2,2116,pr1s2p,0.3612,Positive
49916,ded,6,3462,No Flame No Gain,0.0,Negative
8277,full blamer,6,1626,JukɆ,-0.4767,Negative
6258,commend sf,0,2159,|2omano ♣,0.4404,Positive
2524,look retard,2,1930,#4 (HC),-0.5267,Negative
23872,rude void,6,1728,Aria,-0.4588,Negative
25212,na urovne,4,1302,Alagon,0.0,Negative
16228,mid hero,5,-80,AMETIST,0.5574,Positive
29679,lied,8,1684,jume,-0.3818,Negative
21550,gg,2,573,Spirit#PrayForParis,0.296,Positive
46822,lol,7,1315,TheTrashMan,0.4215,Positive
11116,u love chat though,0,1278,Spla$H,0.6369,Positive
19480,domination,0,2191,The Noble Hound,-0.0516,Negative
12247,new year eve planned booked paris,1,32,5to7,0.0,Negative
2354,wp,9,2822,zaus,0.25,Positive
11847,worst weaver eu,0,1939,Jez,-0.6249,Negative
25729,afk finish,0,765,llllllIIllllllllllllIIlllllllll,0.0,Negative
32486,plz,6,2880,[FrOzen-Winn]-ヅﮒt٨nﻧη.[,0.0772,Positive
48088,theyre offline steam,0,1001,FLX,-0.128,Negative
45853,осла тащит,9,3061,METALCORE,0.0,Negative
8818,ddddddd,8,2239,Simp,0.0,Negative
11260,умираешь,4,2311,BlackMask,0.0,Negative
13243,glhf,0,8,misseypeazy,0.0,Negative
32337,go,0,10,utopia,0.0,Negative
22301,todo mid la comback real,3,3207,road to 1.900k,0.0,Negative
40825,lel,5,1631,Liquid Sword,0.0,Negative
41154,gg,8,2688,Mr. Black,0.296,Positive
38347,ganar,9,1598,TFG.Bass.DCE,0.0,Negative
16736,dont deserve win,5,2655,Ӈoho Ӈaha,-0.4717,Negative
33097,minute long,3,2044,Greygrey7,0.0,Negative
19466,ez,6,2232,Radi,0.3612,Positive
8245,fuck sf,6,2181,Dr.addicted,-0.5423,Negative
47272,lol,3,288,F5,0.4215,Positive
3263,omg,2,2376,Noob™,0.0,Negative
44511,меня убили,1,263,Увлажнитель трус,0.0,Negative
2267,noob sg,2,2389,TiL.Reshef,-0.0516,Negative
41799,ez,4,4567,Jhon^^,0.3612,Positive
46583,report zeus pls,0,1365,Standin.ALOHADANCE,0.0772,Positive
40077,puta madre,1,1184,Maus,0.0,Negative
12987,маны,7,1342,Δn6elie√Λ6le,0.0,Negative
12249,rewport,2,2827,Sausichio,0.0,Negative
6467,gg,0,2819,supercclank,0.296,Positive
7782,faggot,3,2702,Butt Stallion,-0.6597,Negative
19815,need change pc,9,1165,肉脚菜鸟中的肉脚菜鸟,0.0,Negative
9839,german,2,488,Morwua,0.0,Negative
22114,lol,4,2323,asdlsadhfslkhgl;jkgo[eirusdc,0.4215,Positive
5307,jesus,7,400,KITSA I KOTOMPOUKITSA,0.0,Negative
4189,laf,9,-58,Megan Fox,0.0,Negative
22030,gg,0,2129,[Light].Reezan,0.296,Positive
11467,jaja,4,3194,[DA]:™VW.-Hunter SDAO-™,0.0,Negative
11092,когда мою тиму убивают,3,2045,MeHTaJIuCT,0.0,Negative
30427,ez,9,1782,fish,0.3612,Positive
26255,u know,4,1592,TITANIUM,0.0,Negative
994,wow,5,1791,Hatebreeder1,0.5859,Positive
31455,quieres q juege,5,607,Na`Vi Dendi,0.0,Negative
21473,ye,3,2314,_Яng$hmaRa_,0.0,Negative
45463,cant even beat spectre dual,9,2378,JesusCan'tTriforce,0.0,Negative
44082,ff,8,600,Pipishkins,0.4215,Positive
5309,he online steam,7,363,Albus,0.0,Negative
34383,ez mid,0,2888,B.I.M,0.3612,Positive
41997,pro,4,3267,</3 Witch HUNTER,0.0,Negative
823,min bought mkb,1,2500,Sentinel,0.0,Negative
38923,slark wanted solo,9,2729,xXx.CyberPenis.xXx,0.0,Negative
21713,s farming cause think late game hero,6,1293,---,0.5574,Positive
34964,bobo talga,0,2091,M I S T,0.0,Negative
16247,oga,0,-97,AA,0.0,Negative
47346,game shit,6,2761,Bowee.Rampage,-0.5574,Negative
23510,thx game dota,8,2099,BJ,0.3612,Positive
24963,much,7,799,JBiddZ_,0.0,Negative
26500,hz,3,2005,Ninja,0.0,Negative
37857,ez mid,7,2775,Оружие игрик,0.3612,Positive
16047,dead yet,1,2235,sairo,-0.6486,Negative
7397,ggwp,8,2840,.B1.,0.0,Negative
43469,ggp,2,2173,JASON STATHAM,0.0,Negative
2128,сука,9,683,borMaxW,0.0,Negative
11759,also concept position dota scale,0,1323,Road to 2k,0.0,Negative
30131,step,5,2139,Whigger,0.0,Negative
33381,cant get,1,1541,JASH,0.0,Negative
25509,g,3,-24,BON,0.0,Negative
42700,thanks letting free farm trash,9,1811,yelruh,0.7351,Positive
39790,gg mid,8,363,JuiceBox,0.296,Positive
